Front,Back,Tags
"Completa la frase:<br><br>Es sind ferner 130 Pferde vorhanden, welche das Bier ___.","<div class=""answer"">verführen</div><div class=""meta""><p><b>Significado:</b><br>engañar o inducir a hacer algo malo</p><div class=""example""><b>Ejemplo:</b><br>Es sind ferner 130 Pferde vorhanden, welche das Bier verführen.</div><div class=""translation""><b>Traducción:</b><br>Además, hay 130 caballos presentes que engañan la cerveza.</div><p><b>Separabilidad:</b><br>inseparable — verführt — verführt</p><p><b>Perfekt:</b><br>Sie hat ihn verführt.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/verf%C3%BChren</p></div>",verb_prefix family::führen prefix::ver separability::inseparable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
"Completa la frase:<br><br>Ein Kinofilm, der mit der gängigen analogen Technologie aufgezeichnet wurde, kann auf jedem Kinoprojektor in jedem Land der Welt ___ werden.","<div class=""answer"">vorgeführt</div><div class=""meta""><p><b>Significado:</b><br>mostrar</p><div class=""example""><b>Ejemplo:</b><br>Ein Kinofilm, der mit der gängigen analogen Technologie aufgezeichnet wurde, kann auf jedem Kinoprojektor in jedem Land der Welt vorgeführt werden.</div><div class=""translation""><b>Traducción:</b><br>Una película que fue grabada con la tecnología analógica común puede ser mostrada en cualquier proyector de cine en cualquier país del mundo.</div><p><b>Separabilidad:</b><br>separable — führt ... vor — vorgeführt</p><p><b>Perfekt:</b><br>Der Lehrer hat den neuen Computer im Klassenzimmer vorgeführt.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/vorf%C3%BChren</p></div>",verb_prefix family::führen prefix::vor separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
Completa la frase:<br><br>...konnte Spitzy diese Einrichtung nach Kriegsende als Zivilspital ___ und wurde 1923 zum Direktor ...,"<div class=""answer"">weiterführen</div><div class=""meta""><p><b>Significado:</b><br>continuar algo que se ha empezado</p><div class=""example""><b>Ejemplo:</b><br>1918 zum titular a.o. Prof. ernannt, konnte Spitzy diese Einrichtung nach Kriegsende als Zivilspital weiterführen und wurde 1923 zum Direktor und Primararzt dieses orthopädischen Spitals ernannt, an dem er bis 1942 wirkte.</div><div class=""translation""><b>Traducción:</b><br>Nombrado profesor titular honorario en 1918, Spitzy pudo continuar este establecimiento como hospital civil después de la guerra y fue nombrado director y médico principal de este hospital ortopédico en 1923, donde trabajó hasta 1942.</div><p><b>Separabilidad:</b><br>separable — führt ... weiter — weitergeführt</p><p><b>Perfekt:</b><br>Spitzy hat diese Einrichtung weitergeführt.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/weiterf%C3%BChren</p></div>",verb_prefix family::führen prefix::weiter separability::separable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::context_cloze
"Completa la frase:<br><br>Der Maschine wird kein Strom ___, da das Kabel defekt ist.","<div class=""answer"">zugeführt</div><div class=""meta""><p><b>Significado:</b><br>conducir hacia un lugar</p><div class=""example""><b>Ejemplo:</b><br>Der Maschine wird kein Strom zugeführt, da das Kabel defekt ist.</div><div class=""translation""><b>Traducción:</b><br>A la máquina no se le conduce corriente porque el cable está defectuoso.</div><p><b>Construcción:</b><br>etwas zu etwas zuführen</p><p><b>Construcción ES:</b><br>conducir algo hacia algo</p><p><b>Separabilidad:</b><br>separable — führt ... zu — zugeführt</p><p><b>Perfekt:</b><br>Die Maschine hat keinen Strom zugeführt bekommen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/zuf%C3%BChren</p></div>",verb_prefix family::führen prefix::zu separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
"Completa la frase:<br><br>Der Bund muss viel stärker als bisher geplant und langfristiger operativ in die Betreuung einsteigen und mindestens die Hälfte aller Flüchtlinge aufnehmen, betreuen und bei negativem Ausgang in ihre Heimatländer ___.","<div class=""answer"">zurückführen</div><div class=""meta""><p><b>Significado:</b><br>llevar de vuelta al lugar de origen</p><div class=""example""><b>Ejemplo:</b><br>Der Bund muss viel stärker als bisher geplant und langfristiger operativ in die Betreuung einsteigen und mindestens die Hälfte aller Flüchtlinge aufnehmen, betreuen und bei negativem Ausgang in ihre Heimatländer zurückführen.</div><div class=""translation""><b>Traducción:</b><br>El gobierno federal debe involucrarse en la atención mucho más intensamente y a largo plazo de lo previsto hasta ahora y acoger, cuidar y devolver al menos a la mitad de todos los refugiados a sus países de origen en caso de resultado negativo.</div><p><b>Construcción:</b><br>jemanden/etwas zurückführen (auf)</p><p><b>Construcción ES:</b><br>llevar a alguien/algo de vuelta (a)</p><p><b>Separabilidad:</b><br>separable — führt ... zurück — zurückgeführt</p><p><b>Perfekt:</b><br>Er hat die Flüchtlinge zurückgeführt.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/zur%C3%BCckf%C3%BChren</p></div>",verb_prefix family::führen prefix::zurück separability::separable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::context_cloze
Completa la frase:<br><br>Am Schluss geben Sie bitte Ihre Klausur bei mir ___ .,"<div class=""answer"">ab</div><div class=""meta""><p><b>Significado:</b><br>entregar, ceder, dar, emitir</p><div class=""example""><b>Ejemplo:</b><br>Am Schluss geben Sie bitte Ihre Klausur bei mir ab.</div><div class=""translation""><b>Traducción:</b><br>Al final, por favor entregue su examen a mí.</div><p><b>Construcción:</b><br>jemandem etwas abgeben</p><p><b>Construcción ES:</b><br>entregar algo a alguien</p><p><b>Separabilidad:</b><br>separable — gibt ... ab — abgegeben</p><p><b>Perfekt:</b><br>Sie hat die Arbeit abgegeben.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/abgeben</p></div>",verb_prefix family::geben prefix::ab separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
Completa la frase:<br><br>Bei der Versicherung gab er seine neue Adresse ___ .,"<div class=""answer"">an</div><div class=""meta""><p><b>Significado:</b><br>indicar o afirmar una información.</p><div class=""example""><b>Ejemplo:</b><br>Bei der Versicherung gab er seine neue Adresse an.</div><div class=""translation""><b>Traducción:</b><br>En la aseguradora, él indicó su nueva dirección.</div><p><b>Construcción:</b><br>angeben + Akkusativ (die Information)</p><p><b>Construcción ES:</b><br>angeben + acusativo (la información)</p><p><b>Separabilidad:</b><br>separable — gibt ... an — angegeben</p><p><b>Perfekt:</b><br>hat angegeben</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/angeben</p></div>",verb_prefix family::geben prefix::an separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
Completa la frase:<br><br>Der Läufer gab nach einem Sturz ___ .,"<div class=""answer"">auf</div><div class=""meta""><p><b>Significado:</b><br>cesar, rendirse, renunciar</p><div class=""example""><b>Ejemplo:</b><br>Der Läufer gab nach einem Sturz auf.</div><div class=""translation""><b>Traducción:</b><br>El corredor se rindió después de una caída.</div><p><b>Separabilidad:</b><br>separable — gibt ... auf — aufgegeben</p><p><b>Perfekt:</b><br>Er hat das Training aufgegeben.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/aufgeben</p></div>",verb_prefix family::geben prefix::auf separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
Completa la frase:<br><br>Ich gebe rund 40 % meines Netto-Einkommens für die Wohnungsmiete ___.,"<div class=""answer"">aus</div><div class=""meta""><p><b>Significado:</b><br>gastar dinero</p><div class=""example""><b>Ejemplo:</b><br>Ich gebe rund 40 % meines Netto-Einkommens für die Wohnungsmiete aus.</div><div class=""translation""><b>Traducción:</b><br>Gasto alrededor del 40 % de mi ingreso neto en el alquiler del apartamento.</div><p><b>Construcción:</b><br>ausgeben + Akkusativobjekt</p><p><b>Construcción ES:</b><br>ausgeben + objeto en acusativo</p><p><b>Separabilidad:</b><br>separable — gibt ... aus — ausgegeben</p><p><b>Perfekt:</b><br>Er hat viel Geld für Essen ausgegeben.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/ausgeben</p></div>",verb_prefix family::geben prefix::aus separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
Completa la frase:<br><br>Man gab dem Töchterchen Arzney ___ und legte es zu Bette.,"<div class=""answer"">ein</div><div class=""meta""><p><b>Significado:</b><br>Administrar o dar una medicina o remedio a alguien para que lo tome.</p><div class=""example""><b>Ejemplo:</b><br>Man gab dem Töchterchen Arzney ein und legte es zu Bette.</div><div class=""translation""><b>Traducción:</b><br>Le dieron a la hijita la medicina y la acostaron en la cama.</div><p><b>Construcción:</b><br>jemandem (Dativ) etwas (Akkusativ) eingeben</p><p><b>Construcción ES:</b><br>dar a alguien (dativo) algo (acusativo) para que lo tome</p><p><b>Separabilidad:</b><br>separable — gibt ... ein — eingegeben</p><p><b>Perfekt:</b><br>Sie hat dem Kind die Arznei eingegeben.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/eingeben</p></div>",verb_prefix family::geben prefix::ein separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
Completa la frase:<br><br>Gib mir bitte den Salzstreuer ___ .,"<div class=""answer"">her</div><div class=""meta""><p><b>Significado:</b><br>dar, entregar</p><div class=""example""><b>Ejemplo:</b><br>Gib mir bitte den Salzstreuer her.</div><div class=""translation""><b>Traducción:</b><br>Por favor, pásame el salero.</div><p><b>Separabilidad:</b><br>separable — gibt ... her — hergegeben</p><p><b>Perfekt:</b><br>Ich habe das Buch hergegeben.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/hergeben</p></div>",verb_prefix family::geben prefix::her separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
"Completa la frase:<br><br>Da waren zwei alte Künstler, die erschraken darüber, was sie im Laufe der Zeit an so viele Menschen ___ hatten und wovon bei diesen Beschenkten keine Spur geblieben war; die nichts davon behalten und die die Gaben nicht zu Begabten gemacht hatten.","<div class=""answer"">hingegeben</div><div class=""meta""><p><b>Significado:</b><br>entregar algo a alguien, dándolo hacia su dirección</p><div class=""example""><b>Ejemplo:</b><br>Da waren zwei alte Künstler, die erschraken darüber, was sie im Laufe der Zeit an so viele Menschen hingegeben hatten und wovon bei diesen Beschenkten keine Spur geblieben war; die nichts davon behalten und die die Gaben nicht zu Begabten gemacht hatten.</div><div class=""translation""><b>Traducción:</b><br>Había dos artistas ancianos que se asombraron de lo que habían entregado a tantas personas con el tiempo y de lo que no quedó rastro alguno en esos destinatarios; que no retuvieron nada y que no convirtieron los dones en talentos.</div><p><b>Construcción:</b><br>transitiv mit Dativ</p><p><b>Construcción ES:</b><br>transitivo con dativo</p><p><b>Separabilidad:</b><br>separable — gibt ... hin — hingegeben</p><p><b>Perfekt:</b><br>Sie hat ihre alten Bücher an die Bibliothek hingegeben.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/hingeben</p></div>",verb_prefix family::geben prefix::hin separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
"Completa la frase:<br><br>Da er gleich zur Post fuhr, konnten wir ihm unser Paket ___.","<div class=""answer"">mitgeben</div><div class=""meta""><p><b>Significado:</b><br>dar a alguien que se va algo, generalmente con un propósito especial</p><div class=""example""><b>Ejemplo:</b><br>Da er gleich zur Post fuhr, konnten wir ihm unser Paket mitgeben.</div><div class=""translation""><b>Traducción:</b><br>Como él iba directamente a la oficina de correos, pudimos darle nuestro paquete.</div><p><b>Construcción:</b><br>jemandem (Dativ) etwas (Akkusativ) mitgeben</p><p><b>Construcción ES:</b><br>dar algo (acusativo) a alguien (dativo) que se va</p><p><b>Separabilidad:</b><br>separable — gibt ... mit — mitgegeben</p><p><b>Perfekt:</b><br>Er hat ihm das Buch mitgegeben.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/mitgeben</p></div>",verb_prefix family::geben prefix::mit separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
"Completa la frase:<br><br>Könnten sie mir bitte etwas vom Salat ___, wandte er sich an den Kellner.","<div class=""answer"">nachgeben</div><div class=""meta""><p><b>Significado:</b><br>agregar algo adicional o más</p><div class=""example""><b>Ejemplo:</b><br>Könnten sie mir bitte etwas vom Salat nachgeben, wandte er sich an den Kellner.</div><div class=""translation""><b>Traducción:</b><br>¿Podrían darme un poco más de ensalada, le dijo al camarero.</div><p><b>Construcción:</b><br>nach + Dativobjekt geben</p><p><b>Construcción ES:</b><br>nach + objeto dativo geben</p><p><b>Separabilidad:</b><br>separable — gibt ... nach — nachgegeben</p><p><b>Perfekt:</b><br>sie hat nachgegeben</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/nachgeben</p></div>",verb_prefix family::geben prefix::nach separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
"Completa la frase:<br><br>Würdest du das Anschauungsmaterial bitte ___, damit es alle betrachten können?","<div class=""answer"">weitergeben</div><div class=""meta""><p><b>Significado:</b><br>pasar</p><div class=""example""><b>Ejemplo:</b><br>Würdest du das Anschauungsmaterial bitte weitergeben, damit es alle betrachten können?</div><div class=""translation""><b>Traducción:</b><br>¿Podrías pasar el material visual para que todos puedan verlo?</div><p><b>Separabilidad:</b><br>separable — gibt ... weiter — weitergegeben</p><p><b>Perfekt:</b><br>Sie hat das Material weitergegeben.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/weitergeben</p></div>",verb_prefix family::geben prefix::weiter separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
"Completa la frase:<br><br>___, Peter ist vielleicht rücksichtslos, aber ist Hans denn besser?","<div class=""answer"">Zugegeben</div><div class=""meta""><p><b>Significado:</b><br>admitir algo como correcto o verdadero; reconocer una propia acción</p><div class=""example""><b>Ejemplo:</b><br>Zugegeben, Peter ist vielleicht rücksichtslos, aber ist Hans denn besser?</div><div class=""translation""><b>Traducción:</b><br>Admito que Peter quizás es imprudente, pero ¿es Hans realmente mejor?</div><p><b>Separabilidad:</b><br>separable — gibt ... zu — zugegeben</p><p><b>Perfekt:</b><br>er hat zugegeben</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/zugeben</p></div>",verb_prefix family::geben prefix::zu separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
"Completa la frase:<br><br>Petra hat sich von Sybille 30 Euro geliehen, aber das Geld nie ___.","<div class=""answer"">zurückgegeben</div><div class=""meta""><p><b>Significado:</b><br>devolver un objeto a la persona que lo tenía antes</p><div class=""example""><b>Ejemplo:</b><br>Petra hat sich von Sybille 30 Euro geliehen, aber das Geld nie zurückgegeben.</div><div class=""translation""><b>Traducción:</b><br>Petra pidió prestados 30 euros a Sybille, pero nunca devolvió el dinero.</div><p><b>Construcción:</b><br>jemandem etwas zurückgeben</p><p><b>Construcción ES:</b><br>devolver algo a alguien</p><p><b>Separabilidad:</b><br>separable — gibt ... zurück — zurückgegeben</p><p><b>Perfekt:</b><br>Petra hat das Geld zurückgegeben.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/zur%C3%BCckgeben</p></div>",verb_prefix family::geben prefix::zurück separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
Completa la frase:<br><br>Er ging noch spät ___.,"<div class=""answer"">aus</div><div class=""meta""><p><b>Significado:</b><br>salir de la casa, salir afuera para hacer algo; especialmente por la noche, ir a un evento o a un local.</p><div class=""example""><b>Ejemplo:</b><br>Er ging noch spät aus.</div><div class=""translation""><b>Traducción:</b><br>Él todavía salió tarde.</div><p><b>Construcción:</b><br>ausgehen</p><p><b>Construcción ES:</b><br>ausgehen</p><p><b>Separabilidad:</b><br>separable — geht ... aus — ausgegangen</p><p><b>Perfekt:</b><br>Er ist gestern Abend ausgegangen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/ausgehen</p></div>",verb_prefix family::gehen prefix::aus separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
Completa la frase:<br><br>Darf mein Vermieter meine Wohnung ___ und Fotos machen?,"<div class=""answer"">begehen</div><div class=""meta""><p><b>Significado:</b><br>cometer (por ejemplo, un delito)</p><div class=""example""><b>Ejemplo:</b><br>Darf mein Vermieter meine Wohnung begehen und Fotos machen?</div><div class=""translation""><b>Traducción:</b><br>¿Puede mi arrendador inspeccionar mi apartamento y tomar fotos?</div><p><b>Construcción:</b><br>jemand begeht etwas (Akkusativ)</p><p><b>Construcción ES:</b><br>alguien comete algo (acusativo)</p><p><b>Separabilidad:</b><br>inseparable — begeht — begangen</p><p><b>Perfekt:</b><br>er hat begangen</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/begehen</p></div>",verb_prefix family::gehen prefix::be separability::inseparable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::context_cloze
Completa la frase:<br><br>Die Pflanze ist ___.,"<div class=""answer"">eingegangen</div><div class=""meta""><p><b>Significado:</b><br>morir, especialmente plantas o animales</p><div class=""example""><b>Ejemplo:</b><br>Die Pflanze ist eingegangen.</div><div class=""translation""><b>Traducción:</b><br>La planta ha muerto.</div><p><b>Construcción:</b><br>[Subjekt] + eingehen</p><p><b>Construcción ES:</b><br>[Sujeto] + eingehen</p><p><b>Separabilidad:</b><br>separable — geht ... ein — eingegangen</p><p><b>Perfekt:</b><br>Die Pflanze ist eingegangen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/eingehen</p></div>",verb_prefix family::gehen prefix::ein separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
"Completa la frase:<br><br>Sie ___ nur knapp dem Tod durch Ertrinken, weil sie rechtzeitig entdeckt wurden.","<div class=""answer"">entgingen</div><div class=""meta""><p><b>Significado:</b><br>evitar o eludir algo no deseado</p><div class=""example""><b>Ejemplo:</b><br>Sie entgingen nur knapp dem Tod durch Ertrinken, weil sie rechtzeitig entdeckt wurden.</div><div class=""translation""><b>Traducción:</b><br>Ellos evitaron por poco la muerte por ahogamiento porque fueron descubiertos a tiempo.</div><p><b>Construcción:</b><br>entgehen + Dativ</p><p><b>Construcción ES:</b><br>entgehen + dativo</p><p><b>Separabilidad:</b><br>inseparable — entgeht — entgangen</p><p><b>Perfekt:</b><br>Sie sind knapp dem Unfall entgangen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/entgehen</p></div>",verb_prefix family::gehen prefix::ent separability::inseparable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
Completa la frase:<br><br>Hans ging voraus und Peter ging hinter ihm ___.,"<div class=""answer"">her</div><div class=""meta""><p><b>Significado:</b><br>caminar acompañando, generalmente detrás de alguien o algo</p><div class=""example""><b>Ejemplo:</b><br>Hans ging voraus und Peter ging hinter ihm her.</div><div class=""translation""><b>Traducción:</b><br>Hans fue delante y Pedro caminó detrás de él.</div><p><b>Construcción:</b><br>hergehen + hinter + dative</p><p><b>Construcción ES:</b><br>hergehen + detrás + dativo</p><p><b>Separabilidad:</b><br>separable — geht ... her — hergegangen</p><p><b>Perfekt:</b><br>Peter ist hinter ihm hergegangen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/hergehen</p></div>",verb_prefix family::gehen prefix::her separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
Completa la frase:<br><br>Ich möchte nicht mehr dort ___ gehen!,"<div class=""answer"">hin</div><div class=""meta""><p><b>Significado:</b><br>ir</p><div class=""example""><b>Ejemplo:</b><br>Ich möchte nicht mehr dort hingehen!</div><div class=""translation""><b>Traducción:</b><br>¡Ya no quiero ir allí!</div><p><b>Construcción:</b><br>hingehen + an + Akkusativ (bestimmter Ort)</p><p><b>Construcción ES:</b><br>hingehen + a + acusativo (lugar específico)</p><p><b>Separabilidad:</b><br>separable — geht ... hin — hingegangen</p><p><b>Perfekt:</b><br>Ich bin dorthin gegangen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/hingehen</p></div>",verb_prefix family::gehen prefix::hin separability::separable difficulty::a2 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
"Completa la frase:<br><br>Einfach ___ und schnell kaufen, das ist trotzdem ihre Sache nicht.","<div class=""answer"">losgehen</div><div class=""meta""><p><b>Significado:</b><br>irse, partir</p><div class=""example""><b>Ejemplo:</b><br>Einfach losgehen und schnell kaufen, das ist trotzdem ihre Sache nicht.</div><div class=""translation""><b>Traducción:</b><br>Simplemente irse y comprar rápido, sin embargo, eso no es lo suyo.</div><p><b>Construcción:</b><br>losgehen (von einem Ort)</p><p><b>Construcción ES:</b><br>irse (de un lugar)</p><p><b>Separabilidad:</b><br>separable — geht ... los — losgegangen</p><p><b>Perfekt:</b><br>er ist losgegangen</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/losgehen</p></div>",verb_prefix family::gehen prefix::los separability::separable difficulty::a2 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
Completa la frase:<br><br>Wir gingen mit ihnen ___ zur Party.,"<div class=""answer"">mit</div><div class=""meta""><p><b>Significado:</b><br>ir con alguien, acompañar a alguien andando</p><div class=""example""><b>Ejemplo:</b><br>Wir gingen mit ihnen mit zur Party.</div><div class=""translation""><b>Traducción:</b><br>Fuimos con ellos a la fiesta.</div><p><b>Construcción:</b><br>mit jemandem mitgehen</p><p><b>Construcción ES:</b><br>ir acompañado por alguien</p><p><b>Separabilidad:</b><br>separable — geht ... mit — mitgegangen</p><p><b>Perfekt:</b><br>Wir sind zusammen mitgegangen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/mitgehen</p></div>",verb_prefix family::gehen prefix::mit separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
"Completa la frase:<br><br>Benno ist schon weg, ich werde ihm ___.","<div class=""answer"">nachgehen</div><div class=""meta""><p><b>Significado:</b><br>seguir a alguien</p><div class=""example""><b>Ejemplo:</b><br>Benno ist schon weg, ich werde ihm nachgehen.</div><div class=""translation""><b>Traducción:</b><br>Benno ya se fue, yo lo seguiré.</div><p><b>Construcción:</b><br>jemandem nachgehen</p><p><b>Construcción ES:</b><br>seguir a alguien</p><p><b>Separabilidad:</b><br>separable — geht ... nach — nachgegangen</p><p><b>Perfekt:</b><br>Benno ist ihm nachgegangen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/nachgehen</p></div>",verb_prefix family::gehen prefix::nach separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
"Completa la frase:<br><br>Wir sollten noch ein bisschen weiter ___, dann sehen wir besser.","<div class=""answer"">vorgehen</div><div class=""meta""><p><b>Significado:</b><br>ocurrir; avanzar hacia adelante</p><div class=""example""><b>Ejemplo:</b><br>Wir sollten noch ein bisschen weiter vorgehen, dann sehen wir besser.</div><div class=""translation""><b>Traducción:</b><br>Deberíamos avanzar un poco más, entonces veremos mejor.</div><p><b>Construcción:</b><br>vorgehen (sich)</p><p><b>Construcción ES:</b><br>vorgehen (reflexivo)</p><p><b>Separabilidad:</b><br>separable — geht ... vor — vorgegangen</p><p><b>Perfekt:</b><br>er ist vorgegangen</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/vorgehen</p></div>",verb_prefix family::gehen prefix::vor separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
"Completa la frase:<br><br>Anstatt mich auf irgendwelche Diskussionen einzulassen, bin ich sofort ___.","<div class=""answer"">weggegangen</div><div class=""meta""><p><b>Significado:</b><br>partir, salir de un lugar</p><div class=""example""><b>Ejemplo:</b><br>Anstatt mich auf irgendwelche Diskussionen einzulassen, bin ich sofort weggegangen.</div><div class=""translation""><b>Traducción:</b><br>En lugar de involucrarme en cualquier discusión, me fui de inmediato.</div><p><b>Construcción:</b><br>weggehen + (von + Dativ) [optional]</p><p><b>Construcción ES:</b><br>weggehen + (de + dativo) [opcional]</p><p><b>Separabilidad:</b><br>separable — geht ... weg — weggegangen</p><p><b>Perfekt:</b><br>er ist weggegangen</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/weggehen</p></div>",verb_prefix family::gehen prefix::weg separability::separable difficulty::a2 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
Completa la frase:<br><br>Die Förster gingen langsam auf das verletzte Reh ___.,"<div class=""answer"">zu</div><div class=""meta""><p><b>Significado:</b><br>aproximar</p><div class=""example""><b>Ejemplo:</b><br>Die Förster gingen langsam auf das verletzte Reh zu.</div><div class=""translation""><b>Traducción:</b><br>Los guardabosques se acercaron lentamente al ciervo herido.</div><p><b>Construcción:</b><br>gehen + zu + Dativ</p><p><b>Construcción ES:</b><br>gehen + zu + dativo</p><p><b>Separabilidad:</b><br>separable — geht ... zu — zugegangen</p><p><b>Perfekt:</b><br>Sie sind auf den Lehrer zugegangen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/zugehen</p></div>",verb_prefix family::gehen prefix::zu separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
"Completa la frase:<br><br>Es ist schon spät: Es wird Zeit, dass wir ___.","<div class=""answer"">zurückgehen</div><div class=""meta""><p><b>Significado:</b><br>Regresar, retornar al punto de partida.</p><div class=""example""><b>Ejemplo:</b><br>Es ist schon spät: Es wird Zeit, dass wir zurückgehen.</div><div class=""translation""><b>Traducción:</b><br>Ya es tarde: es hora de que regresemos.</div><p><b>Construcción:</b><br>zurückgehen (präfix + Verb)</p><p><b>Construcción ES:</b><br>zurückgehen (prefijo + verbo)</p><p><b>Separabilidad:</b><br>separable — geht ... zurück — zurückgegangen</p><p><b>Perfekt:</b><br>Sie ist zurückgegangen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/zur%C3%BCckgehen</p></div>",verb_prefix family::gehen prefix::zurück separability::separable difficulty::a2 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
"Completa la frase:<br><br>Dass Liebe und Karriere in diesem Fall ___, darf bezweifelt werden.","<div class=""answer"">zusammengehen</div><div class=""meta""><p><b>Significado:</b><br>encajar juntos o funcionar bien juntos</p><div class=""example""><b>Ejemplo:</b><br>Dass Liebe und Karriere in diesem Fall zusammengehen, darf bezweifelt werden.</div><div class=""translation""><b>Traducción:</b><br>Se puede dudar de que el amor y la carrera funcionen bien juntos en este caso.</div><p><b>Construcción:</b><br>zusammengehen (ohne Objekt)</p><p><b>Construcción ES:</b><br>zusammengehen (sin objeto)</p><p><b>Separabilidad:</b><br>separable — geht ... zusammen — zusammengegangen</p><p><b>Perfekt:</b><br>Liebe und Karriere sind zusammengegangen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/zusammengehen</p></div>",verb_prefix family::gehen prefix::zusammen separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
"Completa la frase:<br><br>Die Farbe hielt sie davon ___, die Schuhe zu kaufen.","<div class=""answer"">ab</div><div class=""meta""><p><b>Significado:</b><br>impedir que alguien haga algo</p><div class=""example""><b>Ejemplo:</b><br>Die Farbe hielt sie davon ab, die Schuhe zu kaufen.</div><div class=""translation""><b>Traducción:</b><br>El color le impidió comprar los zapatos.</div><p><b>Construcción:</b><br>jemanden davon abhalten, etwas zu tun</p><p><b>Construcción ES:</b><br>impedir que alguien haga algo</p><p><b>Separabilidad:</b><br>separable — hält ... ab — abgehalten</p><p><b>Perfekt:</b><br>Sie hat mich davon abgehalten, mitzukommen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/abhalten</p></div>",verb_prefix family::halten prefix::ab separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
